onset	duration	trial_type	value	sample
1.0	0.0	nontarget21	50	200
3.43	0.0	target11	25	686
5.86	0.0	nontarget6	35	1172
8.275	0.0	nontarget1	30	1655
10.69	0.0	nontarget16	45	2138
13.11	0.0	target1	15	2622
15.525	0.0	nontarget11	40	3105
17.94	0.0	nontarget26	55	3588
20.36	0.0	target6	20	4072
22.78	0.0	nontarget31	60	4556
25.195	0.0	nontarget27	56	5039
27.61	0.0	target7	21	5522
30.03	0.0	nontarget7	36	6006
32.445	0.0	nontarget2	31	6489
34.86	0.0	nontarget12	41	6972
37.28	0.0	target2	16	7456
39.695	0.0	nontarget32	61	7939
42.11	0.0	nontarget17	46	8422
44.53	0.0	target12	26	8906
46.945	0.0	nontarget22	51	9389
49.365	0.0	nontarget13	42	9873
51.785	0.0	nontarget3	32	10357
54.195	0.0	nontarget18	47	10839
56.615	0.0	target13	27	11323
59.035	0.0	nontarget28	57	11807
61.45	0.0	target3	17	12290
63.87	0.0	nontarget8	37	12774
66.3	0.0	nontarget33	62	13260
68.72	0.0	nontarget23	52	13744
71.135	0.0	target8	22	14227
73.55	0.0	nontarget9	38	14710
75.965	0.0	nontarget34	63	15193
78.385	0.0	nontarget14	43	15677
80.8	0.0	nontarget24	53	16160
83.22	0.0	target14	28	16644
85.64	0.0	nontarget4	33	17128
88.055	0.0	target4	18	17611
90.47	0.0	nontarget19	48	18094
92.885	0.0	target9	23	18577
95.305	0.0	nontarget29	58	19061
97.72	0.0	nontarget15	44	19544
100.14	0.0	nontarget5	34	20028
102.555	0.0	target10	24	20511
104.97	0.0	nontarget30	59	20994
107.39	0.0	nontarget25	54	21478
109.805	0.0	target15	29	21961
112.225	0.0	nontarget35	64	22445
114.64	0.0	nontarget10	39	22928
117.06	0.0	target5	19	23412
119.475	0.0	nontarget20	49	23895
